service_request_id,service_code,service_notice,requested_datetime,text,agency_responsible,service_name,lat,long,media_url
3ifkc1kq3hp5c9ashr34,3050,2020-05-18T09:20:51+03:00,2020-05-26T14:35:02+03:00,"Kitusentien jatkeena Roihupellon teollisuusalueen takana menee vanha tienpätkä, joka on erotettu autotiestä puolikkaalla puomilla. Puomin vieressä oli ennen iso kivi, joka esti autolla ajamisen. Jonkun kaivuutyön yhteydessä kivi työnnettiin ojaan ja nyt tuolla kävely/pyörätiellä ajetaan autoilla, oikaistaan teollisuusalueelle ym. Tietä käyttävät Siilitien päiväkodin sekä Hillerikujan alakoulun lapset, jotka eivät osaa varoa ajoittain kovaa liikkuvia autoja. Ehdottaisin että kivi nostetaan ojasta ja tutkitaan mahdollisuuksia puomille/esteelle myös toisessa päässä. ",Kaupunkiympäristö,,60.2126686,25.0463732,
2b861kpoomid7hcql3mg,2806,2019-08-24T10:01:10+03:00,2019-08-30T13:40:03+03:00,"Kiva että laitoitte hiekkaa tielle. Samalla kuitenkin ohjasitte sadevedet meidän tontille. Tulisitteko tekemään kaadot oikein?",Kaupunkiympäristö,City environment,60.2446763,24.9057548,
35a5394edkfvb80sfun0,3631,2020-03-30T21:05:42+03:00,2020-04-02T11:20:52+03:00,"Kiva ulkoilupaikka, mutta koronaohjeita toivoisin tänne näkyvälle paikalle. Ihmiset kävelevät liian lähekkäin ja pahinta on portaita alaspäin kävelijät! Yksisuuntaisen liikenteen selkeitä merkkejä toivon, jotta voimme kaikki turvallisesti jatkaa kuntoilua.",Kaupunkiympäristö,,,,
2au03i0qvqvvfkkg4r1a,2809,2020-04-29T11:47:28+03:00,2020-05-04T09:35:01+03:00,"Kivet nurin. ",Kaupunkiympäristö,General and other feedback,60.1648906,24.948471,https://asiointi.hel.fi/palautews/rest/v1/attachment/2i93413lis28echcubhe.jpg
2omeeaphlj1c8ss2l2n9,2809,2019-06-12T13:39:44+03:00,2019-06-17T12:40:11+03:00,"Kivetyksen poisto ja viheralue takaisin",Kaupunkiympäristö,General and other feedback,60.2719447,25.037097,https://asiointi.hel.fi/palautews/rest/v1/attachment/2lkvdpitqar0is021b9s.jpg
3uau2j0n1gu1eevhpma5,2806,2019-08-22T20:58:48+03:00,2019-08-26T11:25:03+03:00,"Kiviä puuttuu.",Kaupunkiympäristö,City environment,60.1611928,24.9292433,
3k9ltbhuak6fkcotre89,2806,2019-08-16T14:39:39+03:00,2019-11-27T08:25:04+02:00,"Kiviaidankadun ja Melkonkadun risteysalueen suojatiemerkinnät ovat ala-arvoisessa kunnossa. Liikennettä on paljon mukaan lukien kevyen liikenteen ja jalankulkijat. Jostain käsittämättömästä syystä myös Melkonkadun Heikkaantalon puoleinen suojatie poistettiin taannoin, mikä heikentää muutoinkin epämääräisen liikennejärjestelyn toimivuutta ja turvallisuutta.",Kaupunkiympäristö,City environment,60.1543473,24.8826608,https://asiointi.hel.fi/palautews/rest/v1/attachment/1rb6da3a979jpmuc6m88.HEIC
2dhej5lbn8ej5ub5vaid,2809,2020-05-27T05:40:19+03:00,2020-06-02T08:25:02+03:00,"Kivien ja hiekan poisto",Kaupunkiympäristö,General and other feedback,60.2515766,25.0834661,
1j66p1k7kim2j1f4qcgs,2807,2019-06-30T19:33:28+03:00,2019-07-04T16:18:59+03:00,"Kivikon urheilupuistossa ei edelleenkään ole korisukkia! Lisäksi jostain syystä valaistus on täysillä keskellä kesää.",Kulttuuri ja vapaa-aika / Liikunta,Culture and leisure,60.2384518,25.0544244,https://asiointi.hel.fi/palautews/rest/v1/attachment/66508rr1m1fko5e497ll.JPG
2d5am6sfr9j9iiampi4u,2806,2020-03-07T09:21:45+02:00,2020-03-10T10:50:02+02:00,"Kivikonkaaren ja Kivijatatien risteyksessä on liikenteenjakajan merkki kaatunut maahan, ilmeisesti ajettu päin.",Kaupunkiympäristö,City environment,60.2316646,25.0586723,https://asiointi.hel.fi/palautews/rest/v1/attachment/3an15opvhd8m0nra7tsm.jpg
2vr33gsms93osqk5q19r,2806,2020-05-21T12:56:11+03:00,2020-05-25T15:26:18+03:00,"Kivimuurille olisi hyvä asentaa kaide! On vaarallinen pudotus suoraan veteen ja edelleen putoukseen. ",Kaupunkiympäristö,City environment,60.2166153,24.9794533,
3pc8i3ilb25aslptok2c,2806,2019-06-26T22:14:56+03:00,2019-06-27T11:14:16+03:00,"Kivipadonpuiston kevyen liikenteen väylä on otettu vakituiseksi pysäköintialueeksi, vaikka puistossa on liikennemerkillä osoitettu pysäköintikielto.",Kaupunkiympäristö,City environment,60.2332385,24.9491578,https://asiointi.hel.fi/palautews/rest/v1/attachment/s9frv5mv2ecju0drm4jg.jpg
1reshumtvekq38rhn9jd,2806,2019-07-29T11:09:20+03:00,2019-07-30T14:05:01+03:00,"Kivipadonpuiston kevyen liikenteen väylällä on jälleen alettu pysäköidä päiväaikaan.",Kaupunkiympäristö,City environment,60.2346921,24.9481268,https://asiointi.hel.fi/palautews/rest/v1/attachment/3blg1169ejj46tepkbu4.jpg
2b5k679id0a66712sneu,2806,2019-06-04T22:23:46+03:00,2019-06-06T09:20:02+03:00,"Kivipadonpuiston kevyen liikenteen väylillä pysäköidään autoja ilta-aikaan.",Kaupunkiympäristö,City environment,60.2343063,24.9485064,https://asiointi.hel.fi/palautews/rest/v1/attachment/28m1nir23mv9n3vf9nvd.jpg
q93hog76hrnthq59rtnk,2806,2020-03-12T15:23:37+02:00,2020-03-23T07:25:02+02:00,"Kivipyykintien ja Ketokivenkaaren välisillä pikkukaduilla on runsaasti rikkoutuneita katukiveyksiä, ja katujen reunat ovat sateisen talven seurauksena mutaista sotkua. Kiviä on hajonnut sääolojen, kulumisen ja huoltotöiden yhteydessä. Osa kivetyksistä on lojunut korjaamatta vuosia. Voisiko alueen muuhunkin siisteyteen vähitellen kiinnittää huomiota?",Kaupunkiympäristö,City environment,60.2319458,25.0164594,
15uc1bfueqcugr1cch8u,2806,2020-01-27T21:21:24+02:00,2020-01-28T13:06:49+02:00,"Kiviteltankadun katuvalot eivät pala.",Kaupunkiympäristö,City environment,60.2287067,24.9968781,https://asiointi.hel.fi/palautews/rest/v1/attachment/3o7vltplpafhupjh0gad.jpg
3070h9maosub8vqmco3p,2809,2020-01-28T18:52:39+02:00,2020-01-31T12:17:01+02:00,"Kiviteltanporras suljettiin kuukausiksi raidejokerityömaan vuoksi. Korvaavalla reitillä on portaat, joiden alapäässä asfaltin alta on valunut runsaasti maa-ainesta läheiseen kaivoon.",Kaupunkiympäristö,General and other feedback,60.2300822,24.997981,https://asiointi.hel.fi/palautews/rest/v1/attachment/2duh5mur75f455llm5v6.jpg
15ibvk6nlj98e8rnu1vr,2809,2020-04-21T22:29:36+03:00,2020-04-28T07:58:48+03:00,"Klaneettitiellä on suuri reikä pyörätien reunassa.",Kaupunkiympäristö,General and other feedback,60.2373025,24.877581,https://asiointi.hel.fi/palautews/rest/v1/attachment/1sk8boaai2vor3uaq8hj.jpg
anca3r0bbjf7bd45qfpv,2806,2019-08-21T15:32:44+03:00,2019-08-23T11:35:02+03:00,"Kluuvikadun kävelykadun liikennemerkki kääntynyt PV321",Kaupunkiympäristö,City environment,60.1689111,24.9473659,https://asiointi.hel.fi/palautews/rest/v1/attachment/1ejc3avpjfp4ms2451gb.jpg
klgbeigt2095goehst0d,2806,2020-05-19T11:16:06+03:00,2020-05-20T13:58:34+03:00,"Kluuvikatu on täynnä väärinpysäköityjä autoja huoltoajoajan ulkopuolella. Saisiko paikalle pysäköinninvalvonnan kiitos.",Kaupunkiympäristö,City environment,60.1692255,24.9479598,https://asiointi.hel.fi/palautews/rest/v1/attachment/1drvja3frcdvnfpv3r7c.jpg
3nfc7hdgbmumadr1dlsj,2806,2020-02-08T13:50:38+02:00,2020-02-10T12:07:50+02:00,"Knutersintiellä huonokuntoinen ja sotkettu Helsinki-kyltti, Degermossan paikkeilla jossa kuntaraja vaihtuu",Kaupunkiympäristö,City environment,60.2848737,25.1957175,
14knedl8msjau7tju683,2806,2019-12-12T08:17:55+02:00,2019-12-20T07:45:03+02:00,"Ko. Liikennemerkki puuttuu ",Kaupunkiympäristö,City environment,60.1556288,24.9308038,
2iq7o99pmebkoe904u01,2805,2019-12-07T10:00:30+02:00,2019-12-10T11:13:53+02:00,"Koen huonona että yksityisten päiväkotien yleistyessä tukitoimia voida tuoda sinne missä lapset ovat vaan että lapsen tulee vaihtaa päiväkotia. Tästä aiheutuu harmia paitsi lapselle niin potentiaalisesti myös paljon käytännön haasteita koko perheelle mm. kuljetuksien järjestämisessä",Kasvatus ja koulutus,Education,,,
3amb3hu5ta493uohsnkh,2806,2019-09-21T21:11:16+03:00,2019-09-30T08:10:02+03:00,"Kohdan vilkkaalla ja muutenkin kapealla pyörätiellä on erittäin laajajalkainen tietyön merkki nuoli-lisäkilvellä, vaikka kyseiseen suuntaan ei ole työmaata mailla halmeilla. Merkki on ollut paikalla jo useita viikkoja. Poistaistteko mahdollisimman pian.",Kaupunkiympäristö,City environment,60.1924556,24.9524656,
12nrj16ugu7llrrhafm9,2809,2019-12-19T14:21:08+02:00,2019-12-20T15:33:35+02:00,"Kohdassa jossa Mikonkatu, Yliopistonkatu ja Ateneuminkuja risteävät olisi paljon hommia pysäköinninvalvonnalle. Mm friend’s burgerin edustalla on autoja pysäköitynä todella usein. Jalankulkijoiden turvallisuutta lisättävä!",Kaupunkiympäristö,General and other feedback,60.1695742,24.9446628,https://asiointi.hel.fi/palautews/rest/v1/attachment/1kpfb6c8sd12912v7559.HEIC
q2a93ur6q2g2gm2cpsuj,2806,2020-01-21T16:18:33+02:00,2020-01-24T13:32:45+02:00,"Kohdassa kuortaneenkadun ja jämsänkadun risteyksessä ajoradalla/suojatiellä/pyörätienjatkeella piiitkä ja syvähkö lammikko koko tien leveydeltä. Tehty syksyllä tietöitä, mutta kohtaa ei ole ennallistettu niin, että vedet valuisivat vieressä olevaan kaivoon. Myöskään tiemerkintöjä ei ole ennallistettu.",Kaupunkiympäristö,City environment,60.1960783,24.9439872,
1cl1d3r5ff9hr1stt9t3,2806,2020-02-16T21:30:00+02:00,2020-02-17T15:35:01+02:00,"Kohdassa ollut liikennemerkki on ajettu kumoon/poikki ja makaa nurmikolla pienen matkan päässä. Kyse moottoriajoneuvolla ajo kielletty merkki. Voisiko sen saada takaisin, sillä nyt Kaaren suunnasta ajaa autoja läpi puistoalueella. ",Kaupunkiympäristö,City environment,60.2382561,24.8904298,https://asiointi.hel.fi/palautews/rest/v1/attachment/1cbaakv62umnmellr8da.HEIC
26vcaefkd943clojcold,2809,2019-10-18T21:20:40+03:00,2019-10-21T15:46:56+03:00,"Kohdevalot Puotilan hyperkuutiolla ovat pimeänä.",Kaupunkiympäristö,General and other feedback,60.2096001,25.094884,
3kla37o47vqvjqsckqtm,2806,2019-06-19T12:01:14+03:00,2019-06-19T15:08:45+03:00,"Kohta kaatuu",Kaupunkiympäristö,City environment,60.2250268,24.9309282,https://asiointi.hel.fi/palautews/rest/v1/attachment/2ac8dvcrcumtip0sabfb.jpg
37i9f8n64ft9f7oap4vi,2809,2020-04-19T13:58:27+03:00,2020-04-23T10:04:20+03:00,"Kohta kaksi vuotta sitten sahattiin pystyyn kuollut pihlaja pois Virvatulentiellä. Milloin kuolleen pihlajan tilalle istutetaan uusi pihlaja?",Kaupunkiympäristö,General and other feedback,60.2067051,25.0744975,https://asiointi.hel.fi/palautews/rest/v1/attachment/inmb9fu6ejr3tdaq0ipv.jpg
6bf74850ijo1uu6747mr,2809,2019-10-12T19:22:10+03:00,2019-10-14T12:36:15+03:00,"Kohta on tosi pimeä kun valo ei pala.",Kaupunkiympäristö,General and other feedback,60.2435226,25.073552,
1u7cgk424ck492lc8aie,2809,2019-06-05T08:13:11+03:00,2019-06-25T10:20:07+03:00,"Kohteesta on jäänyt tekemättä pyöräliikenteen maalaukset ",Kaupunkiympäristö,General and other feedback,60.1908907,24.9114067,https://asiointi.hel.fi/palautews/rest/v1/attachment/2enkbup7j8ndngfu9150.jpg
c2tkgk98714trhulkb2v,2806,2019-07-23T22:51:13+03:00,2019-08-19T12:00:04+03:00,"Koillisväylän ja Lauttasaarentien risteyksessä oleva pusikko rehottaa niin että Koillisväylältä ylämäkeen Lauttasaarentielle tullessa autoilija joutuu ajamaan suojatien päälle nähdäkseen tuleeko Lauttasaarentien itäsuunnasta liikennettä. Pusikko tulee siistiä näkyvyyden parantamiseksi. jos puska on taloyhtiön, heidät pitää velvoittaa hoitamaan pusikkonsa pois risteysalueen näkyvyyttä haittaamasta. Samanlaisia vaarallisia pusikoita on pitkin Lauttasaarta muuallakin, mutta tämä on ehkä näistä pahin",Kaupunkiympäristö,City environment,60.1606593,24.8851776,
1ksiirc56hp5alp5mjd6,1363,2020-05-11T17:42:37+03:00,2020-05-14T09:30:02+03:00,"Koira aitauksen portit on reunoiltaan avonaiset, suojamuovit repeytyneet rikki niin että koira pääsee karkuun. ",Kaupunkiympäristö,,60.2394857,25.0100368,
ijqu8bs8c965qsbath1r,2809,2020-03-29T16:22:54+03:00,2020-04-03T07:40:02+03:00,"Koira kakkapuszit leväiävät jo kadulle. Poistettakoon koko roskis.",Kaupunkiympäristö,General and other feedback,60.1611856,24.9036888,https://asiointi.hel.fi/palautews/rest/v1/attachment/3e2o1sgeofb7kuqne1oi.jpg
3v7o78c6kvn330468nb1,2806,2020-05-26T13:24:55+03:00,2020-05-29T09:42:04+03:00,"Koiranulkoiluttaja löytänyt Leikkipuisto Tapulin alueelta käytettyjä huumeruiskuja, henkilökunta verisiä papereita. Voisiko alueella tehostaa siivousta?",Kaupunkiympäristö,City environment,60.2722883,25.0260206,
12n6ahgfut0lbsk91u61,2809,2020-01-03T13:06:45+02:00,2020-01-07T12:35:02+02:00,"Koirapuisto yläpuolella iso haapa käytävällä.",Kaupunkiympäristö,General and other feedback,60.2380231,24.996823,
2572j1gjul0mfei81rv3,1363,2020-05-11T17:48:35+03:00,2020-05-14T09:30:01+03:00,"Koirapuiston aidat aivan liian matalat ja kenossa, koirat hyppää aidan yli. Ei voi käyttää puistoa.",Kaupunkiympäristö,,60.236955,24.9998375,
1kvtr61df0i141m9m3jn,1363,2019-11-24T13:35:19+02:00,2019-11-26T08:17:00+02:00,"Koirapuiston läheisyydessä  olevat  kuntoilualueet ovat jääneet vähän ajastaan jälkeen. Hyville kuntoilulaitteille olisi kysyntää, vanhoilla laitteilla kuitenkin kuntoillaan.",Kaupunkiympäristö,,60.2054002,24.9585961,
q7u3m9s9qrmvvb5vlkdm,2806,2019-12-26T10:34:08+02:00,2020-02-26T11:00:02+02:00,"Koirapuiston portti ei pysy kiinni. ",Kaupunkiympäristö,City environment,60.2376461,24.8618935,
iq9bfk5apuktdgc1r8qf,2806,2020-02-24T13:11:58+02:00,2020-03-06T08:10:02+02:00,"Koirapuiston vieressä oleva aita tarvitsisi vähän huolenpitoa.",Kaupunkiympäristö,City environment,60.233149,25.1097517,https://asiointi.hel.fi/palautews/rest/v1/attachment/qsqplak59mo7mv4678ae.JPG
1l15fs91vi4cqnp74prt,2806,2020-03-18T09:23:59+02:00,2020-03-19T08:55:02+02:00,"Koirapuiston vieressä olevan lammen läheisyyteen on joku heittänyt muovilaatikollisen leluja ja roskaa. ",Kaupunkiympäristö,City environment,60.2330155,25.1084337,https://asiointi.hel.fi/palautews/rest/v1/attachment/ia91j3pcsgj6eq1enm36.JPG
3ut0efiksv2lgr5jl4q7,2806,2019-12-02T14:30:21+02:00,2019-12-05T06:40:02+02:00,"Koirapuistossa puu kaatunut aidan päälle rikkoen sen.",Kaupunkiympäristö,City environment,60.195614,25.0499727,
hhqmehhtnfkhbt7t4ikd,2809,2020-03-26T09:33:19+02:00,2020-03-26T15:10:01+02:00,"Koirasaarentie 19 väliaikainen suojatiemerkki huonosti, kaatumisriski. T. PV P17",Kaupunkiympäristö,General and other feedback,60.1723549,25.0337059,
2c2i3pnf7ni0r6jr46uu,2809,2020-02-10T07:41:00+02:00,2020-02-11T09:05:04+02:00,"Koirasaarentie 21n kohdalla olevalla bussipysäkillä useampi katulamppu vinossa",Kaupunkiympäristö,General and other feedback,60.1721754,25.0335436,https://asiointi.hel.fi/palautews/rest/v1/attachment/37ap0cjtm6513ebn8i3v.jpg
2pj1pcdk7hnsot9dl85t,2809,2019-09-30T18:05:51+03:00,2019-10-01T14:31:37+03:00,"Koirasaarentien ja kuvernöörintien välisissä liikennevaloissa etelänpuoleisen ylityksen painonappien merkkivaloista enää yksi kolmesta toimii, jolloin on suuri riski että ihmiset luulevat valojen olevan epäkunnossa ja kulkevat punaisia päin. ",Kaupunkiympäristö,General and other feedback,60.1752848,25.0496356,
mib8g76n36nf9nsgkpdf,2806,2020-01-10T07:37:41+02:00,2020-01-13T08:40:02+02:00,"Koirasaarentien pään /Saaristolaivastonakdun alku katuvalot pimeänä ja tuuli kaataa liikennemerkkejä toistuvasti.",Kaupunkiympäristö,City environment,60.1714937,25.0317235,https://asiointi.hel.fi/palautews/rest/v1/attachment/3aclakbc83si7v9fdneu.HEIC
163m4hafsrpuhniog9o9,2806,2020-04-12T10:51:56+03:00,2020-04-16T13:24:56+03:00,"Koirasaarentien päässä liikennemerkit kaatuneet ja yksi ajettu katku. Katuvalot eivät toimi.",Kaupunkiympäristö,City environment,60.1690102,25.0168783,
ojsojca19i97njvn77rf,2806,2020-02-25T12:06:29+02:00,2020-02-27T20:15:02+02:00,"Koirasaarentien pohjoispuolen pyörätie täynnä keppejä ja sepeliä ym roskaa, mutta jostain syystä jalkakäytävä paljon puhtaampi. Voisi puhdistaa.",Kaupunkiympäristö,City environment,60.1748748,25.0412574,
vg44aoqutbvin99gl3gh,2806,2019-07-14T18:14:13+03:00,2019-07-16T09:35:02+03:00,"Koirien ulkoiluttajat pysäköivät autonsa Oulunkylän lumen vastaanottopaikan ajotien varteen, joka on pysäköintikieltoaluetta.",Kaupunkiympäristö,City environment,60.2351589,24.9484148,https://asiointi.hel.fi/palautews/rest/v1/attachment/38l6pbln1pj92pdlc5a8.jpg
1gqt0p30i7v15uiqp0ti,2806,2020-02-04T15:45:40+02:00,2020-02-11T15:00:01+02:00,"Koivikkotie 18 kuistiremonttien tai muun rakennustoiminnan jäljiltä on muistona romukasa.",Kaupunkiympäristö,City environment,60.2254271,24.9243052,https://asiointi.hel.fi/palautews/rest/v1/attachment/ioc5t7s71nnaqhfhi0qo.jpg
1sl3rcmsou2md2vi6odv,2982,2020-05-13T18:46:11+03:00,2020-06-01T17:40:02+03:00,"Koivu kaatunut hiekkarannan yli mereen.",Kaupunkiympäristö,,60.1592685,24.8577925,
4qfta9fr0um44gq3bj96,2806,2020-02-11T13:38:07+02:00,2020-02-17T13:25:19+02:00,"Koivun runko tiellä silppoontuneena",Kaupunkiympäristö,City environment,60.2685634,25.0741863,https://asiointi.hel.fi/palautews/rest/v1/attachment/1n33p3h0oi1qmelqlt6h.jpg
1ri3ucp0nak60l3191gg,2806,2020-02-20T13:26:31+02:00,2020-05-26T17:30:02+03:00,"Koivun torso pystyssä C-metsän laidalla, pitäisikö kaataa?",Kaupunkiympäristö,City environment,60.1979986,25.0297659,https://asiointi.hel.fi/palautews/rest/v1/attachment/10b28vceou0sce7h3ofv.jpg
32fimvp3mdobdm2anag6,2809,2020-04-08T19:44:45+03:00,2020-04-15T11:03:26+03:00,"Koivusaarta vastapäätä, Saunaseuran vieressä",Kaupunkiympäristö,General and other feedback,60.1613456,24.8530832,https://asiointi.hel.fi/palautews/rest/v1/attachment/1vpmqgfd3fjt5j6ab1dk.jpg
2uccu97njevpm38h8j5v,2806,2019-12-22T09:57:59+02:00,2020-01-03T16:15:03+02:00,"Kokkokalliontien ja Konalantien risteyksessä jalankululle liikennevalot, mutta suojatie maalaukset ja liikennemerkit puuttuu. Kuuluisiko olla molemmat, tai edes toinen ?",Kaupunkiympäristö,City environment,60.2285067,24.8513211,https://asiointi.hel.fi/palautews/rest/v1/attachment/131t6go9k6grbggcus3c.jpg
3qu2pj3c2f439osmhe84,3099,2020-01-12T17:32:10+02:00,2020-01-15T15:29:43+02:00,"Koko katu on avattu ja ollut tosi huonossa kunnossa jo pitkään. Päällysteitä ei ole vieläkään uusittu ollenkaan kadulta, vaikka kaupungin nettisivuilla on luvattu, että   Mäkitorpantie valmistuu pääosin vuoden 2019 loppuun mennessä. Katu ja jalkakytävät/pyörätiet on kyllä avattu useampaan kertaan ja useammasta paikasta. Jalkakäytävät on kuoppaisia ja miltei mahdottomia kävellä. Katuvaloja uusitaan ja kuoppia uusiin valoihin on kaivettu jo viikkoja sitten, mutta mitään ei ole tapahtunut sen jälkeen.  Polkupyöräily Mäkitorpantien pyöröteillä on ollut mahdotonta viime keväästä lähtien. Polkeminen Mäkitorpantien ja Siltavoudintien kadulla autojen seassa on vaarallista. Koska Mäkitorpantien remontti on valmis?",Kaupunkiympäristö,,60.2284224,24.9597581,
11mvmcs52qr6hscgqmqp,2806,2019-07-28T11:11:40+03:00,2019-07-29T14:43:12+03:00,"Koko kaupungin metsä on täynnä Rautjärven ja Peilitien välissä jättäpalsamia, joka on lain mukaan maanomistajan poistettava viipymättä. Tästä on ilmoitettu kaupungille jo 7 kesää ja mitään ei ole tapahtunut. 2016 laki on vielä tiukentunut. Voisitteko tehdä jotain vai pitääkö asia viedä ELY keskuksena kautta, jotta jotain tapahtuu?",Kaupunkiympäristö,City environment,60.2187945,25.0573144,https://asiointi.hel.fi/palautews/rest/v1/attachment/2ur7cv00qvjtrehq0qfo.jpg
2uptiooar39tdld7upl7,2806,2020-01-18T14:18:38+02:00,2020-01-21T06:00:01+02:00,"Koko Pohjolankadulla taitaa olla yksi tai kaksi roskista. Aina kun niiden tyhjentämättömyydestä on valitettu, seurauksena koko roskis on poistunut. Silläkin uhalla esitän, että roskisten määrää lisättäisiin koko kaupunginosassa, mutta erityisesti vilkkaan Pohjolankadun varrella. Lisäksi niiden tyhjentämisestä tulisi huolehtia.",Kaupunkiympäristö,City environment,60.2146768,24.9475992,
2h8ciuduupk442l065di,2806,2020-03-02T11:38:04+02:00,2020-03-10T11:30:01+02:00,"Koko suojatie tukittu ja ala-astelaiset kävelevät keskellä ajorataa kouluun. Eipä ole ensimmäinen kerta kun tämä työmaa vaarantaa koulutien, voisitteko saada sen vihdoinkin kuriin kiitos!",Kaupunkiympäristö,City environment,60.1834431,24.9493069,https://asiointi.hel.fi/palautews/rest/v1/attachment/r1h1kgkoh4nvc5vdb7d7.JPG
2t3m5cn4n017cb6rmdi5,2806,2020-02-26T20:24:06+02:00,2020-03-02T10:10:01+02:00,"Koko talven on pyörätien puoli ollut hiekoitettuna ja jalkakäytävä puhdas hiekasta.",Kaupunkiympäristö,City environment,60.189219,24.9637714,https://asiointi.hel.fi/palautews/rest/v1/attachment/bu1lhtis865d6hcfqlbd.jpg
